entry_threshold,exit_threshold,exit_prob_drop,min_hold_bars,max_hold_seconds,stop_loss_pct,take_profit_pct,max_spread_bps,trades,wins,pnl,pnl_perc,sharpe,max_drawdown,profit_factor,median_trade,avg_trade,fraction_time_in_position,skipped_spread,skipped_sizing,skipped_other,exit_reasons,coverage
0.57,0.5499999999999999,0.15,8,14400,0.012,,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 129, ""prob_floor"": 248}",0.0864
0.57,0.5499999999999999,0.15,8,14400,0.012,,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 75, ""prob_floor"": 172}",0.0864
0.57,0.5499999999999999,0.15,8,14400,0.012,0.01,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 129, ""prob_floor"": 248}",0.0864
0.57,0.5499999999999999,0.15,8,14400,0.012,0.01,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 75, ""prob_floor"": 172}",0.0864
0.57,0.5499999999999999,0.2,5,5400,0.005,,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 159, ""prob_floor"": 263, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5499999999999999,0.2,5,5400,0.005,,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 183, ""time_limit"": 1}",0.0864
0.57,0.5499999999999999,0.2,5,5400,0.005,0.01,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 159, ""prob_floor"": 263, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5499999999999999,0.2,5,5400,0.005,0.01,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 183, ""time_limit"": 1}",0.0864
0.57,0.5499999999999999,0.2,5,5400,0.012,,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 162, ""prob_floor"": 263, ""time_limit"": 1}",0.0864
0.57,0.5499999999999999,0.2,5,5400,0.012,,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 183, ""time_limit"": 1}",0.0864
0.57,0.5499999999999999,0.2,5,5400,0.012,0.01,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 162, ""prob_floor"": 263, ""time_limit"": 1}",0.0864
0.57,0.5499999999999999,0.2,5,5400,0.012,0.01,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 183, ""time_limit"": 1}",0.0864
0.57,0.5499999999999999,0.2,5,14400,0.005,,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 159, ""prob_floor"": 264, ""stop_loss"": 3}",0.0864
0.57,0.5499999999999999,0.2,5,14400,0.005,,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 184}",0.0864
0.57,0.5499999999999999,0.2,5,14400,0.005,0.01,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 159, ""prob_floor"": 264, ""stop_loss"": 3}",0.0864
0.57,0.5499999999999999,0.2,5,14400,0.005,0.01,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 184}",0.0864
0.57,0.5499999999999999,0.2,5,14400,0.012,,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 162, ""prob_floor"": 264}",0.0864
0.57,0.5499999999999999,0.2,5,14400,0.012,,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 184}",0.0864
0.57,0.5499999999999999,0.2,5,14400,0.012,0.01,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 162, ""prob_floor"": 264}",0.0864
0.57,0.5499999999999999,0.2,5,14400,0.012,0.01,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 184}",0.0864
0.57,0.5499999999999999,0.2,8,5400,0.005,,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 126, ""prob_floor"": 247, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5499999999999999,0.2,8,5400,0.005,,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 72, ""prob_floor"": 171, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5499999999999999,0.2,8,5400,0.005,0.01,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 126, ""prob_floor"": 247, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5499999999999999,0.2,8,5400,0.005,0.01,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 72, ""prob_floor"": 171, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5499999999999999,0.2,8,5400,0.012,,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 129, ""prob_floor"": 247, ""time_limit"": 1}",0.0864
0.57,0.5499999999999999,0.2,8,5400,0.012,,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 75, ""prob_floor"": 171, ""time_limit"": 1}",0.0864
0.57,0.5499999999999999,0.2,8,5400,0.012,0.01,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 129, ""prob_floor"": 247, ""time_limit"": 1}",0.0864
0.57,0.5499999999999999,0.2,8,5400,0.012,0.01,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 75, ""prob_floor"": 171, ""time_limit"": 1}",0.0864
0.57,0.5499999999999999,0.2,8,14400,0.005,,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 126, ""prob_floor"": 248, ""stop_loss"": 3}",0.0864
0.57,0.5499999999999999,0.2,8,14400,0.005,,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 72, ""prob_floor"": 172, ""stop_loss"": 3}",0.0864
0.57,0.5499999999999999,0.2,8,14400,0.005,0.01,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 126, ""prob_floor"": 248, ""stop_loss"": 3}",0.0864
0.57,0.5499999999999999,0.2,8,14400,0.005,0.01,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 72, ""prob_floor"": 172, ""stop_loss"": 3}",0.0864
0.57,0.5499999999999999,0.2,8,14400,0.012,,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 129, ""prob_floor"": 248}",0.0864
0.57,0.5499999999999999,0.2,8,14400,0.012,,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 75, ""prob_floor"": 172}",0.0864
0.57,0.5499999999999999,0.2,8,14400,0.012,0.01,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 129, ""prob_floor"": 248}",0.0864
0.57,0.5499999999999999,0.2,8,14400,0.012,0.01,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 75, ""prob_floor"": 172}",0.0864
0.57,0.5599999999999999,0.15,5,5400,0.005,,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 159, ""prob_floor"": 263, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.15,5,5400,0.005,,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 183, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.15,5,5400,0.005,0.01,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 159, ""prob_floor"": 263, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.15,5,5400,0.005,0.01,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 183, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.15,5,5400,0.012,,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 162, ""prob_floor"": 263, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.15,5,5400,0.012,,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 183, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.15,5,5400,0.012,0.01,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 162, ""prob_floor"": 263, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.15,5,5400,0.012,0.01,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 183, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.15,5,14400,0.005,,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 159, ""prob_floor"": 264, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.15,5,14400,0.005,,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 184}",0.0864
0.57,0.5599999999999999,0.15,5,14400,0.005,0.01,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 159, ""prob_floor"": 264, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.15,5,14400,0.005,0.01,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 184}",0.0864
0.57,0.5599999999999999,0.15,5,14400,0.012,,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 162, ""prob_floor"": 264}",0.0864
0.57,0.5599999999999999,0.15,5,14400,0.012,,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 184}",0.0864
0.57,0.5599999999999999,0.15,5,14400,0.012,0.01,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 162, ""prob_floor"": 264}",0.0864
0.57,0.5599999999999999,0.15,5,14400,0.012,0.01,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 184}",0.0864
0.57,0.5599999999999999,0.15,8,5400,0.005,,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 126, ""prob_floor"": 247, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.15,8,5400,0.005,,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 72, ""prob_floor"": 171, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.15,8,5400,0.005,0.01,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 126, ""prob_floor"": 247, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.15,8,5400,0.005,0.01,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 72, ""prob_floor"": 171, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.15,8,5400,0.012,,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 129, ""prob_floor"": 247, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.15,8,5400,0.012,,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 75, ""prob_floor"": 171, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.15,8,5400,0.012,0.01,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 129, ""prob_floor"": 247, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.15,8,5400,0.012,0.01,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 75, ""prob_floor"": 171, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.15,8,14400,0.005,,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 126, ""prob_floor"": 248, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.15,8,14400,0.005,,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 72, ""prob_floor"": 172, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.15,8,14400,0.005,0.01,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 126, ""prob_floor"": 248, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.15,8,14400,0.005,0.01,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 72, ""prob_floor"": 172, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.15,8,14400,0.012,,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 129, ""prob_floor"": 248}",0.0864
0.57,0.5599999999999999,0.15,8,14400,0.012,,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 75, ""prob_floor"": 172}",0.0864
0.57,0.5599999999999999,0.15,8,14400,0.012,0.01,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 129, ""prob_floor"": 248}",0.0864
0.57,0.5599999999999999,0.15,8,14400,0.012,0.01,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 75, ""prob_floor"": 172}",0.0864
0.57,0.5599999999999999,0.2,5,5400,0.005,,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 159, ""prob_floor"": 263, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.2,5,5400,0.005,,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 183, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.2,5,5400,0.005,0.01,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 159, ""prob_floor"": 263, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.2,5,5400,0.005,0.01,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 183, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.2,5,5400,0.012,,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 162, ""prob_floor"": 263, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.2,5,5400,0.012,,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 183, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.2,5,5400,0.012,0.01,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 162, ""prob_floor"": 263, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.2,5,5400,0.012,0.01,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 183, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.2,5,14400,0.005,,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 159, ""prob_floor"": 264, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.2,5,14400,0.005,,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 184}",0.0864
0.57,0.5599999999999999,0.2,5,14400,0.005,0.01,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 159, ""prob_floor"": 264, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.2,5,14400,0.005,0.01,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 184}",0.0864
0.57,0.5599999999999999,0.2,5,14400,0.012,,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 162, ""prob_floor"": 264}",0.0864
0.57,0.5599999999999999,0.2,5,14400,0.012,,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 184}",0.0864
0.57,0.5599999999999999,0.2,5,14400,0.012,0.01,8,217,139,1.7969892216087153,0.11979928144058102,5.533653084371208,0.10084672467926481,2.8533805811393522,0.00810573466687381,0.00828105632077749,0.1974,209,0,0,"{""gate_close"": 162, ""prob_floor"": 264}",0.0864
0.57,0.5599999999999999,0.2,5,14400,0.012,0.01,12,238,138,0.6110942338074438,0.040739615587162915,1.9574550865448763,0.13293204621290278,1.4000577573137063,0.003000859100588068,0.0025676228311237127,0.1824,56,0,0,"{""gate_close"": 110, ""prob_floor"": 184}",0.0864
0.57,0.5599999999999999,0.2,8,5400,0.005,,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 126, ""prob_floor"": 247, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.2,8,5400,0.005,,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 72, ""prob_floor"": 171, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.2,8,5400,0.005,0.01,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 126, ""prob_floor"": 247, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.2,8,5400,0.005,0.01,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 72, ""prob_floor"": 171, ""time_limit"": 1, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.2,8,5400,0.012,,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 129, ""prob_floor"": 247, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.2,8,5400,0.012,,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 75, ""prob_floor"": 171, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.2,8,5400,0.012,0.01,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 129, ""prob_floor"": 247, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.2,8,5400,0.012,0.01,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 75, ""prob_floor"": 171, ""time_limit"": 1}",0.0864
0.57,0.5599999999999999,0.2,8,14400,0.005,,8,192,140,2.37997282861846,0.15866485524123067,8.040161246636035,0.07054115527895644,6.109191514114503,0.009890416308715245,0.012395691815721142,0.2192,185,0,0,"{""gate_close"": 126, ""prob_floor"": 248, ""stop_loss"": 3}",0.0864
0.57,0.5599999999999999,0.2,8,14400,0.005,,12,207,136,1.3184747465537328,0.08789831643691552,4.44324595909637,0.082024336392795,2.362862746682437,0.006948650421403425,0.006369443220066342,0.2068,40,0,0,"{""gate_close"": 72, ""prob_floor"": 172, ""stop_loss"": 3}",0.0864
